,order_id,client_id,product_id,datetime,units,price,payment_method,installments,delivery_days,delivery_state,device,source,has_installments,has_delivery_days,birthdate,state,gender
181,ox026518,cx15825,px03387,2019-05-28 10:03:00,1.0,138.95,pm05,0.0,,st07,dv9,sc08,1,0,1948-07-18,st25,cg1
182,ox032862,cx15825,px02276,2019-06-04 09:57:00,1.0,705.63,pm05,0.0,19.0,st07,dv9,sc08,1,1,1948-07-18,st25,cg1
183,ox033733,cx34517,px05166,2019-04-29 17:14:00,1.0,-700.37,pm05,0.0,,st07,dv9,sc08,1,0,1970-05-01,st15,cg2
184,ox033733,cx34517,px05166,2019-04-29 17:35:00,1.0,700.37,pm05,0.0,16.0,st07,dv9,sc08,1,1,1970-05-01,st15,cg2
185,ox033733,cx34517,px08541,2019-04-29 17:35:00,1.0,199.06,pm05,0.0,16.0,st07,dv9,sc08,1,1,1970-05-01,st15,cg2
186,ox006120,cx34517,px03882,2019-04-29 17:35:00,2.0,49.12,pm05,0.0,16.0,st07,dv9,sc08,1,1,1970-05-01,st15,cg2
187,ox119342,cx34517,px05166,2019-08-01 17:14:00,1.0,755.22,pm05,0.0,2.0,st07,dv9,sc08,1,1,1970-05-01,st15,cg2
188,ox119342,cx34517,px05166,2019-08-01 13:27:00,1.0,-755.22,pm05,0.0,,st07,dv9,sc08,1,0,1970-05-01,st15,cg2
189,ox006741,cx34517,px05166,2019-09-11 13:27:00,1.0,755.22,pm05,0.0,2.0,st07,dv9,sc08,1,1,1970-05-01,st15,cg2
190,ox082130,cx30932,px07869,2019-06-22 12:25:00,1.0,569.9,pm05,0.0,9.0,st22,dv3,sc12,1,1,1961-12-11,st15,cg1
191,ox033206,cx30932,px10651,2019-11-30 05:02:00,1.0,152.91,pm10,1.0,2.0,st15,dv3,sc12,1,1,1961-12-11,st15,cg1
192,ox043717,cx35042,px02448,2019-01-04 09:43:00,1.0,19.0,pm05,0.0,,st07,dv9,sc08,1,0,1968-08-17,st15,cg2
193,ox043717,cx35042,px10215,2019-01-04 09:43:00,1.0,39.9,pm05,0.0,,st07,dv9,sc08,1,0,1968-08-17,st15,cg2
194,ox010845,cx35042,px06899,2019-11-29 19:31:00,1.0,1656.0,pm05,0.0,,st07,dv9,sc08,1,0,1968-08-17,st15,cg2
195,ox081386,cx21031,px08758,2019-05-31 16:23:00,1.0,115.9,pm05,0.0,5.0,st07,dv9,sc08,1,1,1966-10-07,st15,cg2
196,ox065304,cx21031,px06042,2019-12-20 12:37:00,1.0,27.9,pm05,0.0,,st07,dv9,sc08,1,0,1966-10-07,st15,cg2
197,ox092416,cx33224,px07167,2019-02-23 09:42:00,1.0,249.95,pm05,0.0,,st07,dv9,sc08,1,0,1966-04-30,st15,cg1
198,ox100625,cx33224,px02813,2019-05-09 17:24:00,1.0,29.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-04-30,st15,cg1
199,ox061411,cx33224,px02746,2019-11-11 13:25:00,1.0,199.64,pm05,0.0,2.0,st07,dv9,sc08,1,1,1966-04-30,st15,cg1
200,ox061411,cx33224,px00540,2019-11-11 13:25:00,1.0,700.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1966-04-30,st15,cg1
201,ox016077,cx33224,px01833,2019-11-11 14:35:00,1.0,1455.08,pm05,0.0,,st07,dv9,sc08,1,0,1966-04-30,st15,cg1
202,ox065651,cx25910,px10433,2019-01-12 17:56:00,1.0,849.9,pm05,0.0,2.0,st15,dv5,sc11,1,1,1972-04-09,st15,cg2
203,ox102775,cx06073,px11887,2019-05-08 13:10:00,1.0,130.86,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
204,ox102775,cx06073,px06680,2019-05-08 13:10:00,1.0,201.67,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
205,ox036489,cx06073,px04203,2019-05-08 13:10:00,1.0,199.0,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
206,ox056410,cx06073,px05968,2019-06-10 16:39:00,1.0,169.95,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
207,ox056410,cx06073,px08070,2019-06-10 16:39:00,1.0,189.95,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
208,ox094583,cx06073,px03677,2019-07-23 12:49:00,1.0,895.02,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
209,ox104877,cx06073,px10485,2019-07-23 12:49:00,1.0,5.04,pm05,0.0,,st07,dv9,sc08,1,0,1958-04-20,st15,cg1
210,ox092732,cx25619,px03244,2019-04-03 10:19:00,1.0,894.0,pm05,0.0,,st07,dv9,sc08,1,0,1944-11-20,st15,cg1
211,ox041982,cx25619,px01766,2019-05-18 09:25:00,1.0,129.0,pm05,0.0,,st07,dv9,sc08,1,0,1944-11-20,st15,cg1
212,ox108952,cx25619,px02211,2019-05-18 09:24:00,1.0,399.99,pm05,0.0,2.0,st07,dv9,sc08,1,1,1944-11-20,st15,cg1
213,ox087754,cx38285,px09975,2019-11-12 09:49:00,1.0,99.0,pm05,0.0,,st07,dv9,sc08,1,0,1957-10-03,st25,cg2
214,ox019265,cx30073,px09427,2019-03-22 11:38:00,1.0,329.9,pm05,0.0,1.0,st15,dv3,sc12,1,1,1971-07-22,st15,cg2
215,ox121004,cx03716,px08117,2019-01-05 14:22:00,1.0,394.0,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
216,ox121004,cx03716,px09377,2019-01-05 14:22:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
217,ox039395,cx03716,px08662,2019-01-05 14:40:00,1.0,29.9,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
218,ox041363,cx03716,px03919,2019-01-05 14:48:00,1.0,49.9,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
219,ox041363,cx03716,px08389,2019-01-05 14:48:00,4.0,19.9,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
220,ox035255,cx03716,px00360,2019-01-05 14:48:00,1.0,274.95,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
221,ox021808,cx03716,px11067,2019-06-28 22:53:00,1.0,1599.0,pm09,24.0,2.0,st15,dv5,sc11,1,1,1965-02-22,st15,cg1
222,ox075634,cx03716,px11003,2019-07-06 10:59:00,1.0,389.9,pm09,12.0,2.0,st15,dv5,sc11,1,1,1965-02-22,st15,cg1
223,ox098703,cx03716,px05278,2019-07-17 15:08:00,1.0,89.0,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
224,ox082073,cx03716,px10831,2019-08-09 13:49:00,1.0,1392.12,pm05,0.0,16.0,st07,dv9,sc08,1,1,1965-02-22,st15,cg1
225,ox094487,cx03716,px02642,2019-11-12 21:42:00,1.0,189.99,pm14,1.0,12.0,st25,dv5,sc11,1,1,1965-02-22,st15,cg1
226,ox048111,cx03716,px04025,2019-11-13 14:51:00,1.0,18.9,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
227,ox122634,cx03716,px04025,2019-11-13 15:00:00,1.0,18.9,pm05,0.0,,st07,dv9,sc08,1,0,1965-02-22,st15,cg1
228,ox077396,cx03716,px10380,2019-11-29 07:36:00,2.0,599.0,pm14,10.0,15.0,st25,dv5,sc11,1,1,1965-02-22,st15,cg1
229,ox132706,cx15275,px08697,2019-01-08 13:26:00,1.0,2501.1,pm05,0.0,,st07,dv9,sc08,1,0,1964-02-13,st25,cg1
230,ox053568,cx10027,px12459,2019-01-04 12:17:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1948-05-24,st15,cg1
231,ox126345,cx19445,px12043,2019-04-01 10:13:00,1.0,20.0,pm05,0.0,,st07,dv9,sc08,1,0,1947-07-11,st15,cg1
232,ox014230,cx19445,px11067,2019-07-01 17:22:00,1.0,1804.45,pm05,0.0,,st07,dv9,sc08,1,0,1947-07-11,st15,cg1
233,ox008055,cx19445,px09944,2019-07-01 17:33:00,1.0,745.21,pm05,0.0,,st07,dv9,sc08,1,0,1947-07-11,st15,cg1
234,ox075119,cx19445,px10332,2019-12-09 17:25:00,1.0,79.0,pm05,0.0,,st07,dv9,sc08,1,0,1947-07-11,st15,cg1
235,ox009181,cx06380,px09293,2019-04-30 15:07:00,1.0,149.99,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
236,ox113669,cx06380,px03135,2019-05-04 12:28:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
237,ox113669,cx06380,px10485,2019-05-04 12:28:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
238,ox012737,cx06380,px09316,2019-08-07 15:15:00,1.0,899.0,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
239,ox117030,cx06380,px10485,2019-09-14 13:26:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
240,ox117030,cx06380,px11433,2019-09-14 13:26:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
241,ox015504,cx06380,px03694,2019-10-08 15:41:00,1.0,269.91,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
242,ox109163,cx06380,px05837,2019-12-19 11:59:00,1.0,59.9,pm05,0.0,,st07,dv9,sc08,1,0,1969-07-08,st15,cg2
243,ox077416,cx02030,px08705,2019-01-24 23:11:00,1.0,522.49,pm05,0.0,4.0,st15,dv3,sc12,1,1,1961-06-20,st15,cg1
244,ox063143,cx02030,px06473,2019-01-25 11:08:00,1.0,351.41,pm05,0.0,24.0,st15,dv3,sc12,1,1,1961-06-20,st15,cg1
245,ox132732,cx02030,px06373,2019-02-05 17:08:00,2.0,199.9,pm05,0.0,2.0,st15,dv3,sc12,1,1,1961-06-20,st15,cg1
246,ox094022,cx02030,px12405,2019-02-21 13:45:00,1.0,1202.91,pm05,0.0,2.0,st15,dv3,sc12,1,1,1961-06-20,st15,cg1
247,ox099270,cx02030,px05411,2019-02-24 15:34:00,1.0,21.99,pm05,0.0,2.0,st15,dv3,sc12,1,1,1961-06-20,st15,cg1
248,ox011176,cx02030,px11931,2019-03-28 10:51:00,1.0,394.16,pm05,0.0,2.0,st15,dv4,sc04,1,1,1961-06-20,st15,cg1
249,ox000082,cx02030,px08618,2019-09-28 18:03:00,1.0,180.4,pm14,1.0,1.0,st15,dv4,sc04,1,1,1961-06-20,st15,cg1
250,ox009432,cx02030,px08852,2019-10-04 15:39:00,1.0,59.9,pm05,0.0,,st07,dv9,sc08,1,0,1961-06-20,st15,cg1
251,ox032688,cx02030,px03166,2019-11-03 01:10:00,1.0,82.9,pm14,3.0,2.0,st15,dv4,sc04,1,1,1961-06-20,st15,cg1
252,ox049565,cx35109,px06681,2019-01-15 11:47:00,1.0,3065.68,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
253,ox015626,cx35109,px00109,2019-06-19 11:05:00,1.0,401.07,pm05,0.0,10.0,st07,dv9,sc08,1,1,1942-03-09,st25,cg1
254,ox015626,cx35109,px01836,2019-06-19 11:05:00,1.0,351.48,pm05,0.0,10.0,st07,dv9,sc08,1,1,1942-03-09,st25,cg1
255,ox000260,cx35109,px06342,2019-08-02 17:03:00,1.0,210.0,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
256,ox092341,cx35109,px03505,2019-10-03 09:37:00,1.0,1500.02,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
257,ox031377,cx35109,px07365,2019-12-12 10:45:00,1.0,151.03,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
258,ox031377,cx35109,px03834,2019-12-12 10:45:00,1.0,199.44,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
259,ox082264,cx35109,px09709,2019-12-12 10:43:00,1.0,599.52,pm05,0.0,2.0,st07,dv9,sc08,1,1,1942-03-09,st25,cg1
260,ox092447,cx35109,px01999,2019-12-23 09:14:00,2.0,1593.99,pm05,0.0,,st07,dv9,sc08,1,0,1942-03-09,st25,cg1
261,ox079876,cx37966,px07626,2019-01-16 11:54:00,1.0,1402.95,pm05,0.0,11.0,st07,dv9,sc08,1,1,1956-03-08,st15,cg2
262,ox034248,cx37966,px10380,2019-11-12 12:19:00,1.0,-844.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-03-08,st15,cg2
263,ox034248,cx37966,px10380,2019-11-12 12:13:00,1.0,844.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-03-08,st15,cg2
264,ox049745,cx37966,px02328,2019-11-13 12:19:00,1.0,1094.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-03-08,st15,cg2
265,ox007339,cx37966,px08032,2019-11-30 11:06:00,4.0,239.91,pm05,0.0,,st07,dv9,sc08,1,0,1956-03-08,st15,cg2
266,ox087837,cx04944,px00206,2019-06-22 16:15:00,1.0,2199.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-10-05,st15,cg1
267,ox065590,cx04944,px02429,2019-06-28 13:39:00,1.0,1000.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-10-05,st15,cg1
268,ox065590,cx04944,px09078,2019-06-28 13:39:00,1.0,4499.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-10-05,st15,cg1
269,ox093247,cx04944,px02745,2019-12-10 19:15:00,1.0,299.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-10-05,st15,cg1
270,ox125451,cx04944,px11344,2019-12-10 20:09:00,1.0,275.0,pm05,0.0,11.0,st07,dv9,sc08,1,1,1971-10-05,st15,cg1
271,ox125451,cx04944,px05459,2019-12-10 20:09:00,1.0,509.0,pm05,0.0,11.0,st07,dv9,sc08,1,1,1971-10-05,st15,cg1
272,ox125451,cx04944,px01809,2019-12-10 20:09:00,1.0,899.0,pm05,0.0,11.0,st07,dv9,sc08,1,1,1971-10-05,st15,cg1
273,ox015199,cx04944,px02019,2019-12-10 20:09:00,1.0,342.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-10-05,st15,cg1
274,ox107497,cx04281,px10474,2019-07-10 10:23:00,1.0,195.0,pm05,0.0,,st07,dv9,sc08,1,0,1952-07-27,st15,cg2
275,ox127092,cx09288,px09924,2019-04-04 13:52:00,1.0,79.09,pm05,0.0,,st07,dv9,sc08,1,0,1951-12-30,st15,cg1
276,ox055453,cx09288,px05560,2019-11-07 13:45:00,1.0,399.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1951-12-30,st15,cg1
277,ox055453,cx09288,px00345,2019-11-07 13:45:00,1.0,399.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1951-12-30,st15,cg1
278,ox039921,cx07360,px00824,2019-09-15 09:24:00,1.0,159.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-02,st25,cg1
279,ox083869,cx07360,px08946,2019-09-15 09:55:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-02,st25,cg1
280,ox071139,cx07360,px10632,2019-12-14 09:19:00,1.0,39.9,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-02,st25,cg1
281,ox071139,cx07360,px10632,2019-12-14 18:26:00,1.0,-39.9,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-02,st25,cg1
282,ox060440,cx05882,px10864,2019-03-04 17:09:00,1.0,-894.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
283,ox060440,cx05882,px10549,2019-03-04 16:43:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
284,ox060440,cx05882,px10864,2019-03-04 16:43:00,1.0,894.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
285,ox060440,cx05882,px10549,2019-03-04 17:09:00,1.0,-5.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
286,ox113627,cx05882,px03135,2019-03-04 17:09:00,1.0,894.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
287,ox113627,cx05882,px10549,2019-03-04 17:09:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
288,ox130636,cx05882,px05749,2019-10-16 16:14:00,1.0,580.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
289,ox018231,cx05882,px03347,2019-12-23 20:49:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
290,ox018231,cx05882,px01217,2019-12-23 20:49:00,1.0,694.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-05,st15,cg2
291,ox088411,cx00253,px04097,2019-07-06 14:36:00,1.0,119.9,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
292,ox059405,cx00253,px12457,2019-07-06 14:38:00,1.0,159.0,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
293,ox002022,cx00253,px06984,2019-07-10 15:20:00,1.0,219.9,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
294,ox102638,cx00253,px04527,2019-09-11 14:28:00,1.0,1299.0,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
295,ox024487,cx00253,px03009,2019-10-18 16:41:00,1.0,259.9,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
296,ox109353,cx00253,px02811,2019-10-18 16:48:00,1.0,169.0,pm05,0.0,,st07,dv9,sc08,1,0,1964-08-29,st25,cg1
297,ox036389,cx35757,px02565,2019-10-15 10:05:00,1.0,69.0,pm05,0.0,,st07,dv9,sc08,1,0,1960-07-24,st15,cg2
298,ox101855,cx35757,px02565,2019-10-19 10:19:00,1.0,49.0,pm05,0.0,,st07,dv9,sc08,1,0,1960-07-24,st15,cg2
299,ox110334,cx34305,px03880,2019-01-05 14:35:00,3.0,89.0,pm05,0.0,12.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
300,ox110334,cx34305,px03880,2019-01-05 12:31:00,1.0,-89.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
301,ox110334,cx34305,px03880,2019-01-05 18:15:00,1.0,-89.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
302,ox069852,cx34305,px03530,2019-01-16 18:15:00,1.0,89.0,pm05,0.0,5.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
303,ox096322,cx34305,px07280,2019-03-06 18:15:00,1.0,899.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
304,ox047068,cx34305,px10864,2019-04-30 18:20:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
305,ox038506,cx34305,px04706,2019-05-10 14:57:00,1.0,2099.82,pm05,0.0,5.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
306,ox066711,cx34305,px11433,2019-07-13 13:36:00,1.0,794.1,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
307,ox052747,cx34305,px03984,2019-08-09 15:18:00,1.0,299.01,pm05,0.0,5.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
308,ox027486,cx34305,px03436,2019-08-09 15:17:00,1.0,2160.0,pm05,0.0,9.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
309,ox085140,cx34305,px11602,2019-09-14 12:31:00,1.0,119.0,pm05,0.0,5.0,st07,dv9,sc08,1,1,1956-07-28,st15,cg2
310,ox083999,cx34305,px10485,2019-10-12 10:06:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
311,ox083999,cx34305,px01510,2019-10-12 10:06:00,1.0,174.0,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
312,ox112001,cx34305,px12166,2019-10-28 15:47:00,1.0,152.3,pm05,0.0,,st07,dv9,sc08,1,0,1956-07-28,st15,cg2
313,ox099914,cx17894,px06012,2019-08-31 12:03:00,1.0,599.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-04,st15,cg2
314,ox067420,cx17894,px12273,2019-10-18 12:26:00,1.0,99.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-04,st15,cg2
315,ox059634,cx17894,px12273,2019-10-23 16:36:00,1.0,99.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-04,st15,cg2
316,ox126822,cx17894,px01318,2019-11-09 09:54:00,1.0,89.0,pm05,0.0,,st07,dv9,sc08,1,0,1971-01-04,st15,cg2
317,ox060619,cx32111,px11236,2019-07-13 12:20:00,1.0,129.9,pm05,0.0,,st07,dv9,sc08,1,0,1957-11-16,st25,cg2
318,ox113510,cx25198,px09374,2019-02-19 15:03:00,1.0,59.0,pm05,0.0,,st07,dv9,sc08,1,0,1968-08-12,st25,cg1
319,ox014676,cx25198,px01805,2019-07-28 20:40:00,2.0,29.9,pm03,3.0,5.0,st25,dv4,sc04,1,1,1968-08-12,st25,cg1
320,ox042757,cx25198,px01805,2019-11-24 02:41:00,2.0,23.9,pm03,3.0,9.0,st25,dv4,sc04,1,1,1968-08-12,st25,cg1
321,ox010054,cx03511,px11147,2019-02-21 16:33:00,1.0,-54.9,pm05,0.0,,st07,dv9,sc08,1,0,1946-04-26,st25,cg1
322,ox010054,cx03511,px11147,2019-02-21 12:34:00,1.0,54.9,pm05,0.0,,st07,dv9,sc08,1,0,1946-04-26,st25,cg1
323,ox118349,cx03511,px11289,2019-04-26 17:34:00,1.0,559.0,pm05,0.0,10.0,st25,dv7,sc05,1,1,1946-04-26,st25,cg1
324,ox074444,cx03511,px12594,2019-05-13 09:37:00,1.0,-799.0,pm05,0.0,,st07,dv9,sc08,1,0,1946-04-26,st25,cg1
325,ox074444,cx03511,px12594,2019-05-13 14:58:00,1.0,799.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1946-04-26,st25,cg1
326,ox110493,cx03511,px12594,2019-05-17 09:37:00,1.0,799.0,pm05,0.0,,st07,dv9,sc08,1,0,1946-04-26,st25,cg1
327,ox098132,cx28177,px02352,2019-02-16 10:57:00,1.0,538.95,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
328,ox098132,cx28177,px11763,2019-02-16 10:57:00,1.0,159.96,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
329,ox049172,cx28177,px05800,2019-03-23 12:00:00,1.0,500.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
330,ox109812,cx28177,px06174,2019-03-23 12:00:00,1.0,1494.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
331,ox109812,cx28177,px10485,2019-03-23 12:00:00,1.0,5.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
332,ox009378,cx28177,px09258,2019-03-23 11:58:00,1.0,1599.0,pm05,0.0,8.0,st07,dv9,sc08,1,1,1966-09-05,st15,cg2
333,ox009378,cx28177,px03505,2019-03-23 11:58:00,1.0,1799.0,pm05,0.0,8.0,st07,dv9,sc08,1,1,1966-09-05,st15,cg2
334,ox009378,cx28177,px04706,2019-03-23 11:58:00,1.0,1999.0,pm05,0.0,8.0,st07,dv9,sc08,1,1,1966-09-05,st15,cg2
335,ox066090,cx28177,px10549,2019-05-15 14:07:00,1.0,5.1,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
336,ox066090,cx28177,px06174,2019-05-15 14:07:00,1.0,1494.1,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
337,ox003725,cx28177,px06448,2019-05-15 14:07:00,1.0,120.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
338,ox086207,cx28177,px09717,2019-12-27 16:06:00,1.0,379.0,pm05,0.0,,st07,dv9,sc08,1,0,1966-09-05,st15,cg2
339,ox106786,cx02731,px05395,2019-06-19 16:30:00,1.0,59.9,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-18,st15,cg1
340,ox106786,cx02731,px03526,2019-06-19 16:30:00,1.0,69.94,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-18,st15,cg1
341,ox106786,cx02731,px05654,2019-06-19 16:30:00,1.0,139.86,pm05,0.0,,st07,dv9,sc08,1,0,1956-05-18,st15,cg1
342,ox027390,cx15051,px09374,2019-01-04 09:29:00,1.0,39.9,pm05,0.0,,st07,dv9,sc08,1,0,1947-11-15,st15,cg1
343,ox082032,cx15051,px03387,2019-01-04 09:28:00,1.0,99.0,pm05,0.0,,st07,dv9,sc08,1,0,1947-11-15,st15,cg1
344,ox105954,cx15051,px03801,2019-01-04 11:02:00,2.0,49.9,pm05,0.0,,st07,dv9,sc08,1,0,1947-11-15,st15,cg1
345,ox036067,cx15051,px02193,2019-07-19 11:29:00,1.0,560.01,pm05,0.0,,st07,dv9,sc08,1,0,1947-11-15,st15,cg1
346,ox078025,cx09313,px04646,2019-01-04 10:11:00,1.0,269.84,pm05,0.0,,st07,dv9,sc08,1,0,1956-08-23,st15,cg1
347,ox058065,cx09313,px07730,2019-04-05 13:35:00,1.0,78.99,pm05,0.0,,st07,dv9,sc08,1,0,1956-08-23,st15,cg1
348,ox006843,cx09313,px07730,2019-09-03 13:20:00,1.0,129.92,pm05,0.0,,st07,dv9,sc08,1,0,1956-08-23,st15,cg1
349,ox066468,cx05200,px05180,2019-12-16 12:14:00,1.0,994.1,pm05,0.0,,st07,dv9,sc08,1,0,1958-05-15,st25,cg1
350,ox066468,cx05200,px03347,2019-12-16 12:14:00,1.0,4.8,pm05,0.0,,st07,dv9,sc08,1,0,1958-05-15,st25,cg1
351,ox082198,cx08593,px04807,2019-07-05 15:25:00,1.0,99.9,pm05,0.0,,st07,dv9,sc08,1,0,1966-03-22,st25,cg1
352,ox106618,cx08593,px04216,2019-08-07 15:22:00,1.0,189.9,pm05,0.0,,st07,dv9,sc08,1,0,1966-03-22,st25,cg1
353,ox072396,cx01468,px10864,2019-04-06 10:57:00,1.0,794.0,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
354,ox112029,cx01468,px10864,2019-04-06 12:09:00,1.0,795.0,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
355,ox093875,cx01468,px01983,2019-06-08 09:54:00,1.0,1399.0,pm05,0.0,2.0,st07,dv9,sc08,1,1,1958-12-28,st25,cg1
356,ox130281,cx01468,px06946,2019-06-09 09:29:00,1.0,2698.92,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
357,ox080154,cx01468,px11433,2019-06-09 09:26:00,1.0,993.96,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
358,ox012727,cx01468,px09484,2019-09-15 09:52:00,1.0,229.07,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
359,ox012727,cx01468,px11022,2019-09-15 09:52:00,1.0,99.05,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
360,ox059844,cx01468,px08946,2019-09-15 09:53:00,1.0,9.9,pm05,0.0,,st07,dv9,sc08,1,0,1958-12-28,st25,cg1
361,ox088298,cx01468,px10216,2019-09-15 09:50:00,1.0,699.04,pm05,0.0,16.0,st07,dv9,sc08,1,1,1958-12-28,st25,cg1
362,ox101833,cx01468,px04836,2019-09-15 09:50:00,1.0,750.48,pm05,0.0,16.0,st07,dv9,sc08,1,1,1958-12-28,st25,cg1
363,ox101833,cx01468,px10972,2019-09-15 09:50:00,1.0,249.02,pm05,0.0,16.0,st07,dv9,sc08,1,1,1958-12-28,st25,cg1
